clave,var1(t-12),var2(t-12),var3(t-12),var4(t-12),var5(t-12),var6(t-12),var7(t-12),var8(t-12),var9(t-12),obj
2/1/2018 16:00,501,330,289,27.12709406,0,8.692198486,23.34992292,workday,0,112
2/1/2018 17:00,579,375,212,24.19808393,0,12.87823307,25.21964038,workday,0,116
2/1/2018 18:00,438,316,278,25.12491875,0,10.48841719,32.52054758,workday,0,103
2/1/2018 19:00,483,374,232,24.19488016,0,11.43079724,25.79938274,workday,0,108
2/1/2018 20:00,370,163,143,31.55683455,0,9.758910664,14.65091377,workday,0,67
2/1/2018 21:00,288,237,160,25.95950833,0,6.225812952,33.7821904,workday,0,68
2/1/2018 22:00,374,261,129,22.82686721,0,9.742728156,30.21643807,workday,0,76
2/1/2018 23:00,302,209,133,28.46763474,0,12.08339312,27.85999302,workday,0,64
3/1/2018 0:00,222,209,176,22.33746905,0,7.628632418,28.75083349,workday,0,60
3/1/2018 1:00,309,223,193,26.62659079,0,11.49407785,41.42987685,workday,0,72
3/1/2018 2:00,256,178,137,20.12098963,0,6.596336661,34.075981,workday,0,57
3/1/2018 3:00,353,245,157,22.01544185,0,10.04038248,22.83421182,workday,0,75
3/1/2018 4:00,371,172,137,26.59058371,0,11.0890369,28.73841157,workday,0,68
3/1/2018 5:00,318,201,175,28.21539974,0,9.375774951,35.11579785,workday,0,69
3/1/2018 6:00,386,206,162,26.51410484,0,14.94494308,34.98932929,workday,0,75
3/1/2018 7:00,646,450,353,25.65305515,0,9.013619126,18.98529877,workday,0,144
3/1/2018 8:00,620,422,270,25.09668891,0,8.843167525,24.99231707,workday,0,131
3/1/2018 9:00,617,383,271,21.56443403,0,10.40898408,21.19632074,workday,0,127
3/1/2018 10:00,620,406,227,23.84046737,0,8.490053728,31.83798903,workday,0,125
3/1/2018 11:00,416,151,142,24.61808369,0,7.117324812,22.55734827,workday,0,70
3/1/2018 12:00,240,199,136,29.17136668,0,7.80466045,37.32803865,workday,0,57
3/1/2018 13:00,266,206,118,27.03085487,0,11.51597352,35.77185613,workday,0,59
3/1/2018 14:00,326,227,151,20.71087953,0,9.390120882,26.51914312,workday,0,70
3/1/2018 15:00,327,251,107,26.97225191,0,13.4040419,20.41113297,workday,0,68
3/1/2018 16:00,580,416,275,24.84475316,0,9.11752751,23.26607854,workday,0,127
3/1/2018 17:00,483,435,283,23.969234,0,11.42102071,30.70643268,workday,0,120
3/1/2018 18:00,425,334,268,27.83502887,0,11.02168396,33.11312129,workday,0,102
3/1/2018 19:00,436,394,244,29.09299857,0,9.087698386,27.76927629,workday,0,107
3/1/2018 20:00,250,202,133,28.79384036,0,8.242382142,12.59183643,workday,0,58
3/1/2018 21:00,213,208,137,23.48234743,0,6.536392602,32.08027105,workday,0,55
3/1/2018 22:00,305,166,154,25.07236287,0,11.10624156,15.87751263,workday,0,62
3/1/2018 23:00,420,160,151,26.99379029,0,12.39651947,15.28530367,workday,0,73
4/1/2018 0:00,315,212,149,28.92663538,0,6.820138656,33.98969683,workday,0,67
4/1/2018 1:00,303,192,200,24.56247729,0,9.25911013,20.8841602,workday,0,69
4/1/2018 2:00,320,185,186,25.44302307,0,8.66616334,29.50365455,workday,0,69
4/1/2018 3:00,263,164,137,22.68099508,0,11.1027383,28.55166455,workday,0,56
4/1/2018 4:00,371,165,141,22.41138013,0,9.342694624,23.16808083,workday,0,67
4/1/2018 5:00,270,244,117,28.43757747,0,12.64596114,29.2367597,workday,0,63
4/1/2018 6:00,331,156,182,30.06872009,0,9.231213618,24.69798849,workday,0,66
4/1/2018 7:00,627,449,305,25.78396964,0,7.527233081,28.28538363,workday,0,138
4/1/2018 8:00,546,451,317,29.01059869,0,9.06238935,25.68280898,workday,0,131
4/1/2018 9:00,561,370,302,27.08490808,0,9.2827708,24.99126442,workday,0,123
4/1/2018 10:00,607,449,281,24.06464074,0,11.05219989,24.04214082,workday,0,133
4/1/2018 11:00,319,249,87,27.08418682,0,9.252961889,22.6092996,workday,0,65
4/1/2018 12:00,183,217,158,30.6141097,0,10.88019303,33.11506215,workday,0,55
4/1/2018 13:00,268,150,204,25.89252188,0,8.419031456,25.28251619,workday,0,62
4/1/2018 14:00,303,214,135,30.69393097,0,9.41064664,21.21050096,workday,0,65
4/1/2018 15:00,292,199,191,18.14076469,0,8.429931447,25.54612334,workday,0,68
4/1/2018 16:00,624,318,282,28.46570751,0,8.306716821,24.83304415,workday,0,122
4/1/2018 17:00,580,316,233,26.2611412,0,12.54966711,25.63556288,workday,0,112
4/1/2018 18:00,440,326,223,25.10297795,0,8.569740857,32.28055422,workday,0,98
4/1/2018 19:00,489,298,268,26.27528233,0,9.304790436,24.23336909,workday,0,105
4/1/2018 20:00,342,192,117,20.03729326,0,12.08920892,25.72264934,workday,0,65
4/1/2018 21:00,310,220,128,25.34098434,0,11.50000279,31.85889057,workday,0,65
4/1/2018 22:00,279,191,173,27.07133771,0,13.28241443,30.66358353,workday,0,64
4/1/2018 23:00,309,136,221,30.43368213,0,10.96560373,23.87747538,workday,0,66
5/1/2018 0:00,178,170,101,24.44518935,0,8.799201221,33.79617127,Friday,0,44
5/1/2018 1:00,174,178,154,23.57451919,0,14.1142893,33.45650126,Friday,0,50
5/1/2018 2:00,144,108,146,24.49472887,0,11.16416149,33.03500785,Friday,0,39
5/1/2018 3:00,303,154,140,28.74620635,0,9.690609322,29.81537999,Friday,0,59
5/1/2018 4:00,176,73,97,26.98625333,0,10.1149311,26.9580538,Friday,0,34
5/1/2018 5:00,271,111,148,24.41071939,0,10.35856316,21.5549164,Friday,0,53
5/1/2018 6:00,262,146,186,27.5398023,0,9.52637625,19.69839997,Friday,0,59
5/1/2018 7:00,192,87,90,26.29123265,0,7.248288796,27.49124783,Friday,0,36
5/1/2018 8:00,218,113,79,28.90593497,0,13.2534421,28.08521262,Friday,0,41
5/1/2018 9:00,224,174,108,23.89384072,0,9.956331848,26.43284513,Friday,0,50
5/1/2018 10:00,197,117,78,25.01701356,0,10.36699303,27.33399312,Friday,0,39
5/1/2018 11:00,187,89,82,24.82367554,0,14.15628812,36.18168011,Friday,0,35
5/1/2018 12:00,215,93,37,21.60945516,0,8.633429474,37.76419063,Friday,0,34
5/1/2018 13:00,176,92,84,26.88836083,0,11.31097065,21.36432378,Friday,0,35
5/1/2018 14:00,242,173,98,26.78316582,0,8.415402633,29.73108666,Friday,0,51
5/1/2018 15:00,228,218,92,26.01534037,0,10.64204233,28.31181319,Friday,0,53
5/1/2018 16:00,151,166,84,25.2962386,0,10.40301149,32.04978894,Friday,0,40
5/1/2018 17:00,145,130,111,21.75388777,0,11.58120219,38.40126342,Friday,0,38
5/1/2018 18:00,218,84,112,24.73806403,0,12.41633744,41.12799981,Friday,0,41
5/1/2018 19:00,126,88,140,24.97185645,0,8.840957818,32.31772136,Friday,0,35
5/1/2018 20:00,113,43,113,23.59316819,0,12.83334968,28.24042473,Friday,0,26
5/1/2018 21:00,169,124,144,25.51614287,0,12.97496188,25.82461574,Friday,0,43
5/1/2018 22:00,253,177,100,27.21215257,0,9.500029231,42.92067614,Friday,0,53
5/1/2018 23:00,225,120,81,31.6585577,0,9.986834837,23.3955082,Friday,0,42
6/1/2018 0:00,199,164,146,26.52373344,0,9.01129976,32.93625561,Saturday,0,50
6/1/2018 1:00,253,166,96,26.77265117,0,9.389117572,26.41478342,Saturday,0,51
6/1/2018 2:00,186,149,105,25.77666225,0,7.593048689,19.96821771,Saturday,0,44
6/1/2018 3:00,146,124,100,20.24368635,0,11.55507154,38.29308618,Saturday,0,37
6/1/2018 4:00,232,137,157,25.92045837,0,5.899412215,17.54645173,Saturday,0,52
6/1/2018 5:00,169,149,96,26.18069063,0,8.605810298,15.10741247,Saturday,0,41
6/1/2018 6:00,220,140,90,33.38972634,0,9.907675898,32.20069375,Saturday,0,45
6/1/2018 7:00,227,107,60,25.42291711,0,12.59959466,26.17407209,Saturday,0,39
6/1/2018 8:00,247,140,145,26.90464203,0,8.909510861,30.58956567,Saturday,0,53
6/1/2018 9:00,200,81,112,25.89586469,0,10.85570334,27.95718688,Saturday,0,39
6/1/2018 10:00,110,75,100,22.49396589,0,9.838031771,31.60369197,Saturday,0,28
6/1/2018 11:00,210,145,77,29.42846844,0,11.8902378,26.22582248,Saturday,0,43
6/1/2018 12:00,160,247,66,28.2557991,0,10.7511715,33.413418,Saturday,0,47
6/1/2018 13:00,159,198,75,28.37309584,0,11.66041878,33.58627206,Saturday,0,43
6/1/2018 14:00,187,141,89,23.27183764,0,8.89873017,37.29347378,Saturday,0,41
6/1/2018 15:00,257,180,123,30.20838293,0,7.971950212,35.58417534,Saturday,0,56
6/1/2018 16:00,272,135,138,21.79444681,0,10.73425664,27.36130745,Saturday,0,54
6/1/2018 17:00,223,103,114,27.76057128,0,9.024543962,32.17696086,Saturday,0,44
6/1/2018 18:00,178,79,54,32.57136688,0,10.06064774,30.50419145,Saturday,0,31
6/1/2018 19:00,151,202,18,23.02839102,0,10.63454988,30.52656745,Saturday,0,37
6/1/2018 20:00,186,161,95,24.30110681,0,12.48381506,20.05738974,Saturday,0,44
6/1/2018 21:00,182,107,144,26.2989541,0,11.57314129,32.51931673,Saturday,0,43
6/1/2018 22:00,177,90,85,24.48957304,0,8.637980654,31.65243558,Saturday,0,35
6/1/2018 23:00,213,109,112,21.34800971,0,7.709955524,38.921704,Saturday,0,43
7/1/2018 0:00,197,154,142,26.20568892,0,13.41476221,34.99349733,holiday,0,49
7/1/2018 1:00,110,123,73,22.81308886,0,6.834680656,28.89743949,holiday,0,30
7/1/2018 2:00,163,144,99,27.42077729,0,9.094994305,27.38949148,holiday,0,40
7/1/2018 3:00,115,91,133,23.2417273,0,11.29048964,21.97554426,holiday,0,33
7/1/2018 4:00,131,167,42,30.64980322,0,13.27752249,38.90628231,holiday,0,34
7/1/2018 5:00,118,160,144,23.65024012,0,9.62067695,21.60750332,holiday,0,42
7/1/2018 6:00,248,119,77,25.03381545,0,10.05468599,16.78604623,holiday,0,44
7/1/2018 7:00,221,74,113,28.44055165,0,8.249945157,33.399279,holiday,0,40
7/1/2018 8:00,172,204,108,22.30740705,0,10.25323222,28.52175176,holiday,0,48
7/1/2018 9:00,191,149,89,26.6823798,0,7.699692041,29.58647221,holiday,0,42
7/1/2018 10:00,224,104,132,29.92142826,0,8.499430094,29.11941502,holiday,0,46
7/1/2018 11:00,181,173,122,21.1775503,0,11.52778111,21.65172633,holiday,0,47
7/1/2018 12:00,207,167,86,26.55390158,0,9.132846366,30.21311448,holiday,0,46
7/1/2018 13:00,232,75,68,26.77964838,0,11.83449784,26.06329321,holiday,0,37
7/1/2018 14:00,190,64,102,28.34546862,0,9.692985747,25.22337274,holiday,0,35
7/1/2018 15:00,306,111,101,22.28914787,0,7.262319814,36.53820426,holiday,0,51
7/1/2018 16:00,152,183,93,22.03863016,0,12.33673055,32.74654819,holiday,0,42
7/1/2018 17:00,199,131,92,27.5658247,0,7.36934783,14.19446024,holiday,0,42
7/1/2018 18:00,138,147,92,26.89095402,0,8.796424982,29.29784605,holiday,0,37
7/1/2018 19:00,125,66,94,26.75147855,0,9.600601836,34.39633417,holiday,0,28
7/1/2018 20:00,184,87,124,27.03934463,0,12.01165724,20.52429091,holiday,0,39
7/1/2018 21:00,173,162,74,23.95992584,0,8.947030355,22.81799283,holiday,0,40
7/1/2018 22:00,181,115,88,26.69676109,0,8.146565675,34.00159142,holiday,0,38
7/1/2018 23:00,211,129,118,26.87921742,0,10.32534614,25.2760801,holiday,0,45
8/1/2018 0:00,242,180,160,23.85694575,0,9.572068554,16.13067546,workday,0,58
8/1/2018 1:00,344,213,172,31.59732353,0,9.065218802,35.19845135,workday,0,72
8/1/2018 2:00,255,190,167,27.42149876,0,10.43297071,26.95416384,workday,0,61
8/1/2018 3:00,281,191,138,22.42608951,0,7.592807569,30.24221392,workday,0,61
8/1/2018 4:00,239,167,129,27.96966083,0,6.556318918,27.70430698,workday,0,53
8/1/2018 5:00,371,193,139,23.07595499,0,14.27746021,34.72586229,workday,0,70
8/1/2018 6:00,333,209,135,28.36125381,0,10.20837219,21.40613519,workday,0,67
8/1/2018 7:00,595,383,264,29.47578674,0,10.34836176,31.98469852,workday,0,124
8/1/2018 8:00,648,432,241,23.53795304,0,8.436021239,35.91220491,workday,0,132
8/1/2018 9:00,639,411,292,28.89012839,0,11.79539769,19.90378128,workday,0,134
8/1/2018 10:00,646,380,301,27.23834278,0,8.93302948,23.56274487,workday,0,132
8/1/2018 11:00,371,198,137,28.46618048,0,4.427704624,37.86781345,workday,0,70
8/1/2018 12:00,382,188,170,31.69037895,0,8.865933319,34.48697742,workday,0,74
8/1/2018 13:00,235,241,133,25.26383565,0,9.437173844,23.08410225,workday,0,60
8/1/2018 14:00,345,188,165,23.73879151,0,9.659832791,20.712996,workday,0,69
8/1/2018 15:00,203,205,152,23.33145671,0,9.601976675,29.69609616,workday,0,56
8/1/2018 16:00,450,351,330,23.55256915,0,8.710170766,29.97767744,workday,0,113
8/1/2018 17:00,449,368,232,25.76869487,0,8.516957881,27.64514342,workday,0,104
8/1/2018 18:00,560,360,235,27.02345592,0,9.404042666,42.00007483,workday,0,115
8/1/2018 19:00,506,417,235,26.8300724,0,6.709047826,31.88050628,workday,0,115
8/1/2018 20:00,344,167,162,28.48154975,0,6.084807412,22.9573356,workday,0,67
8/1/2018 21:00,295,257,148,26.03900568,0,10.19611098,34.34590118,workday,0,70
8/1/2018 22:00,363,177,114,30.36060223,0,10.22946975,28.349065,workday,0,65
8/1/2018 23:00,251,228,117,25.2060295,0,11.75880116,23.9397052,workday,0,59
9/1/2018 0:00,188,196,154,34.1605075,0,9.488869379,33.40623122,workday,0,53
9/1/2018 1:00,277,164,184,27.87700204,0,7.612745574,36.85354833,workday,0,62
9/1/2018 2:00,340,223,189,23.42852733,0,6.12070637,29.29509598,workday,0,75
9/1/2018 3:00,254,201,185,22.78732251,0,8.219607848,22.13640721,workday,0,64
9/1/2018 4:00,308,278,97,27.44741725,0,10.84503949,28.67869519,workday,0,68
9/1/2018 5:00,209,190,167,25.32961164,0,12.88289781,22.26294181,workday,0,56
9/1/2018 6:00,335,200,180,28.14200148,0,10.10817083,29.35902301,workday,0,71
9/1/2018 7:00,620,422,339,27.41971287,0,7.572820219,32.52688076,workday,0,138
9/1/2018 8:00,603,390,293,25.78151326,0,8.240158795,16.14026863,workday,0,128
9/1/2018 9:00,548,412,275,23.45961885,0,8.302588152,32.29311507,workday,0,123
9/1/2018 10:00,533,400,254,21.45545833,0,9.188022797,25.75743225,workday,0,118
9/1/2018 11:00,337,235,180,24.66045514,0,12.24179085,24.62632991,workday,0,75
9/1/2018 12:00,273,228,115,28.56919638,0,12.3978189,20.03599778,workday,0,61
9/1/2018 13:00,271,251,185,26.64228123,0,9.65548821,21.55898828,workday,0,70
9/1/2018 14:00,306,237,143,22.26278366,0,10.36614022,38.58789294,workday,0,68
9/1/2018 15:00,350,173,153,26.51954278,0,8.404884214,33.09607677,workday,0,67
9/1/2018 16:00,559,329,249,27.15595214,0,6.580183111,35.76816573,workday,0,113
9/1/2018 17:00,521,387,227,23.34842769,0,13.57667671,22.8560129,workday,0,113
9/1/2018 18:00,518,389,279,26.46117532,0,5.355025899,38.79194477,workday,0,118
9/1/2018 19:00,497,336,249,26.17462616,0,6.328319365,27.6003939,workday,0,108
9/1/2018 20:00,264,231,154,22.57108911,0,13.59281171,23.26704203,workday,0,64
9/1/2018 21:00,177,224,135,27.07336208,0,10.03323081,21.53172901,workday,0,53
9/1/2018 22:00,308,270,122,27.68235358,0,7.748170186,21.70987404,workday,0,70
9/1/2018 23:00,280,200,110,29.24915373,0,11.36540726,23.52014189,workday,0,59
10/1/2018 0:00,305,227,138,29.16140616,0,11.54610661,22.63674579,workday,0,67
10/1/2018 1:00,327,269,129,21.8669919,0,7.33462871,33.42571612,workday,0,72
10/1/2018 2:00,292,198,203,23.18652488,0,8.934309247,43.60697056,workday,0,69
10/1/2018 3:00,328,252,144,27.5451058,0,11.75249173,26.51786855,workday,0,72
10/1/2018 4:00,389,250,123,27.54135785,0,8.366188507,26.63384751,workday,0,76
10/1/2018 5:00,240,212,165,27.54514306,0,10.56432748,16.85291356,workday,0,61
10/1/2018 6:00,281,180,179,37.55819447,0,12.84962437,22.44842961,workday,0,64
10/1/2018 7:00,618,416,278,27.71267153,0,5.215030337,18.27483256,workday,0,131
10/1/2018 8:00,596,389,327,29.40669692,0,9.317503361,32.88068075,workday,0,131
10/1/2018 9:00,637,382,272,28.86200529,0,10.523272,39.60051919,workday,0,129
10/1/2018 10:00,665,452,320,27.95417375,0,6.415901228,21.5137638,workday,0,143
10/1/2018 11:00,357,171,143,25.05419227,0,8.940777219,26.78167134,workday,0,67
10/1/2018 12:00,394,270,167,28.27690766,0,12.08899729,26.50920434,workday,0,83
10/1/2018 13:00,310,232,147,23.68152436,0,8.591369703,32.10035485,workday,0,68
10/1/2018 14:00,265,177,215,25.28954418,0,7.031347128,28.63186251,workday,0,65
10/1/2018 15:00,270,251,85,24.54390936,0,12.26166365,40.68671867,workday,0,60
10/1/2018 16:00,473,345,233,26.24562242,0,10.88900339,23.50501734,workday,0,105
10/1/2018 17:00,461,387,260,32.9439757,0,9.862287417,33.39733054,workday,0,110
10/1/2018 18:00,472,324,209,20.39820442,0,9.803216346,24.42863862,workday,0,100
10/1/2018 19:00,444,307,236,28.05878057,0,12.05656494,18.38877241,workday,0,98
10/1/2018 20:00,453,188,136,21.16185239,0,10.58905665,36.55972978,workday,0,77
10/1/2018 21:00,272,228,111,24.5842044,0,11.29122429,39.24062101,workday,0,61
10/1/2018 22:00,249,253,157,29.26685179,0,8.61486721,30.45993219,workday,0,65
10/1/2018 23:00,308,245,151,26.19284006,0,6.165289982,24.219361,workday,0,70
11/1/2018 0:00,240,229,166,22.76676567,0,11.2438274,21.16889571,workday,0,63
11/1/2018 1:00,224,222,169,23.85408887,0,12.20185584,31.36362875,workday,0,61
11/1/2018 2:00,334,243,162,28.03879325,0,9.550876065,15.2392635,workday,0,73
11/1/2018 3:00,349,170,196,23.8089001,0,11.77551317,33.23041445,workday,0,71
11/1/2018 4:00,205,244,121,26.64937577,0,9.329574414,25.49269524,workday,0,57
11/1/2018 5:00,362,238,133,26.13671552,0,9.818601677,25.3636667,workday,0,73
11/1/2018 6:00,286,192,171,24.04519896,0,13.50485758,21.56142351,workday,0,64
11/1/2018 7:00,529,410,314,32.43183227,0,9.416959893,19.37664606,workday,0,125
11/1/2018 8:00,504,368,336,27.90175707,0,9.298861215,27.65113318,workday,0,120
11/1/2018 9:00,505,381,349,19.92457224,0,6.260040954,29.1730729,workday,0,123
11/1/2018 10:00,618,471,276,26.55936294,0,11.38014632,27.4496335,workday,0,136
11/1/2018 11:00,229,213,163,24.01464061,0,8.580317269,34.56845185,workday,0,60
11/1/2018 12:00,217,210,124,28.5573,0,10.29445002,28.35940611,workday,0,55
11/1/2018 13:00,303,250,141,23.62243778,0,9.369921825,32.29346485,workday,0,69
11/1/2018 14:00,358,200,177,25.65579068,0,9.108414569,19.18784185,workday,0,73
11/1/2018 15:00,343,235,156,27.51496184,0,9.76454102,25.3486247,workday,0,73
11/1/2018 16:00,587,358,272,28.59726558,0,9.918295321,36.901062,workday,0,121
11/1/2018 17:00,426,379,280,22.39911078,0,12.35215812,33.83019294,workday,0,108
11/1/2018 18:00,480,400,220,24.99649629,0,13.04042371,30.00182554,workday,0,110
11/1/2018 19:00,452,365,260,24.57516407,0,11.3014302,25.72847132,workday,0,107
11/1/2018 20:00,273,160,185,24.0400123,0,12.54311183,22.38264548,workday,0,61
11/1/2018 21:00,221,227,124,31.29636272,0,11.70829494,24.82222188,workday,0,57
11/1/2018 22:00,313,204,199,27.21494513,0,10.9892282,31.82489769,workday,0,71
11/1/2018 23:00,369,203,184,22.21734814,0,12.91028587,16.1031115,workday,0,75
12/1/2018 0:00,107,134,91,28.75358584,0,7.383050738,38.77021286,Friday,0,33
12/1/2018 1:00,97,122,134,32.36646859,0,8.631075598,35.43299941,Friday,0,35
12/1/2018 2:00,209,161,67,29.09739578,0,8.358196946,35.29548307,Friday,0,43
12/1/2018 3:00,155,135,110,21.4418901,0,9.397224167,31.68757881,Friday,0,40
12/1/2018 4:00,230,141,83,24.54729778,0,11.37180072,28.64775862,Friday,0,45
12/1/2018 5:00,174,112,77,29.80073345,0,7.769793096,30.26674892,Friday,0,36
12/1/2018 6:00,156,161,101,23.8769916,0,11.00559839,25.80369315,Friday,0,41
12/1/2018 7:00,226,128,97,27.33145828,0,8.825878163,40.70665163,Friday,0,45
12/1/2018 8:00,108,170,111,28.32390216,0,9.305871894,27.16902402,Friday,0,38
12/1/2018 9:00,206,176,151,23.21920859,0,10.40083133,25.14603003,Friday,0,53
12/1/2018 10:00,160,196,137,25.82142393,0,13.36249628,26.40715224,Friday,0,49
12/1/2018 11:00,179,96,108,16.27619798,0,8.575305895,23.66065857,Friday,0,38
12/1/2018 12:00,256,89,62,22.92683708,0,9.839813213,32.85423534,Friday,0,40
12/1/2018 13:00,229,145,125,25.24229555,0,7.843549549,24.88569695,Friday,0,49
12/1/2018 14:00,214,154,104,22.25665045,0,8.556104567,27.24490776,Friday,0,47
12/1/2018 15:00,201,166,59,30.89723391,0,7.82531713,36.01805699,Friday,0,42
12/1/2018 16:00,197,122,85,21.70957587,0,10.48957018,34.4249253,Friday,0,40
12/1/2018 17:00,231,172,123,24.67986654,0,10.85061754,21.85705793,Friday,0,52
12/1/2018 18:00,240,151,57,26.39222173,0,11.37409869,35.08455696,Friday,0,44
12/1/2018 19:00,187,157,104,30.32381987,0,8.492700578,19.50138973,Friday,0,44
12/1/2018 20:00,244,152,102,21.69241355,0,11.01588616,18.99308212,Friday,0,49
12/1/2018 21:00,160,126,130,29.48949126,0,10.22620016,26.04041842,Friday,0,41
12/1/2018 22:00,184,172,47,26.03069918,0,9.884495005,29.75758685,Friday,0,40
12/1/2018 23:00,158,75,31,23.05547405,0,7.517154345,26.65226223,Friday,0,26
13/1/2018 00:00,108,133,143,27.38631042,0,10.306507,30.63349512,Saturday,0,38
13/1/2018 01:00,119,140,93,26.59717909,0,10.36991324,25.74007579,Saturday,0,35
13/1/2018 02:00,202,131,79,24.19934937,0,10.20345689,15.64406169,Saturday,0,41
13/1/2018 03:00,87,162,130,26.20940625,0,10.80010151,26.85616464,Saturday,0,37
13/1/2018 04:00,198,142,59,24.84405921,0,11.38919132,18.87644156,Saturday,0,39
13/1/2018 05:00,174,161,69,26.34055204,0,7.803953382,28.01887253,Saturday,0,40
13/1/2018 06:00,194,225,106,27.98639202,0,9.566607827,20.48272168,Saturday,0,52
13/1/2018 07:00,143,251,111,30.75805045,0,11.0315352,31.10391692,Saturday,0,50
13/1/2018 08:00,158,135,48,22.2865535,0,9.463210358,36.12805305,Saturday,0,34
13/1/2018 09:00,158,174,62,32.39910012,0,11.91884711,17.62580964,Saturday,0,39
13/1/2018 10:00,129,177,165,20.1437366,0,10.18035699,15.74872535,Saturday,0,47
13/1/2018 11:00,227,210,65,25.54464471,0,6.090154718,26.19767244,Saturday,0,50
13/1/2018 12:00,223,185,84,27.76495162,0,11.67885784,34.77616699,Saturday,0,49
13/1/2018 13:00,152,135,110,26.8429756,0,9.765793546,28.93596572,Saturday,0,39
13/1/2018 14:00,188,148,62,24.13190144,0,6.460578334,25.43995859,Saturday,0,39
13/1/2018 15:00,214,170,108,25.37563325,0,9.495420279,21.54533865,Saturday,0,49
13/1/2018 16:00,161,75,102,24.5209972,0,7.463271243,32.34090283,Saturday,0,33
13/1/2018 17:00,171,204,142,24.23190573,0,11.50626257,37.22423157,Saturday,0,51
13/1/2018 18:00,106,129,77,28.54880629,0,9.92831804,16.7837436,Saturday,0,31
13/1/2018 19:00,140,133,76,27.07104646,0,8.15250927,29.76281468,Saturday,0,34
13/1/2018 20:00,154,99,139,23.92127121,0,11.62169611,43.26940061,Saturday,0,39
13/1/2018 21:00,190,137,137,28.69879963,0,10.91705133,24.36624081,Saturday,0,46
13/1/2018 22:00,184,152,78,26.92189856,0,9.528470526,26.85551875,Saturday,0,41
13/1/2018 23:00,175,144,106,28.43858636,0,7.508805121,27.79238955,Saturday,0,42
14/1/2018 00:00,337,252,148,27.88888653,0,8.315052413,25.5490357,workday,0,73
14/1/2018 01:00,354,177,171,23.51301497,0,8.285084181,34.58240607,workday,0,70
14/1/2018 02:00,263,181,180,24.31945688,0,11.49299441,38.80928753,workday,0,62
14/1/2018 03:00,188,236,155,28.24188082,0,6.638205429,17.77260963,workday,0,57
14/1/2018 04:00,308,274,117,27.8311108,0,9.905530367,22.39371087,workday,0,69
14/1/2018 05:00,241,254,143,25.93729522,0,9.499431218,35.47707444,workday,0,63
14/1/2018 06:00,360,236,159,26.35198215,0,12.07107804,31.60188846,workday,0,75
14/1/2018 07:00,589,409,359,29.83299469,0,10.46547312,30.62029343,workday,0,135
14/1/2018 08:00,569,461,272,24.22528583,0,11.07042057,32.17927077,workday,0,130
14/1/2018 09:00,555,427,295,27.64129214,0,8.949279993,28.57677518,workday,0,127
14/1/2018 10:00,648,408,284,25.39342204,0,7.538003625,30.88710622,workday,0,134
14/1/2018 11:00,236,303,105,25.34695639,0,9.349048048,26.04737701,workday,0,64
