clave,var1(t-12),var2(t-12),var3(t-12),var4(t-12),var5(t-12),var6(t-12),var7(t-12),var8(t-12),var9(t-12),obj
3/1/2018 23:00,1924,470,429,24.83,0,5.02,68.27,workday,0,282
4/1/2018 0:00,1295,733,416,28.36,0,9.08,57.35,workday,0,244
4/1/2018 1:00,1223,634,671,25.88,0,3.39,51.43,workday,0,252
4/1/2018 2:00,1324,595,601,25.45,0,6.07,57.77,workday,0,252
4/1/2018 3:00,982,493,356,25.42,0,3.73,59.27,workday,0,183
4/1/2018 4:00,1630,496,377,19.46,0,6.28,55.53,workday,0,250
4/1/2018 5:00,1024,891,258,24.64,0,5.26,47.54,workday,0,217
4/1/2018 6:00,1389,453,583,25.16,0,5.23,51.16,workday,0,242
4/1/2018 7:00,4667,2846,1602,32.23,0,7.72,38.57,workday,0,911
4/1/2018 8:00,4180,2859,1663,34.24,0,9.11,60.83,workday,0,870
4/1/2018 9:00,4271,2452,1585,26.49,0,8.03,40.62,workday,0,830
4/1/2018 10:00,4544,2846,1481,34.06,0,14.71,55.15,workday,0,887
4/1/2018 11:00,3115,1996,738,34.28,0,8.91,61.36,workday,0,584
4/1/2018 12:00,2301,1835,1092,34.61,0,8.52,46.85,workday,0,522
4/1/2018 13:00,2811,1504,1323,28.91,0,6.03,47.63,workday,0,563
4/1/2018 14:00,3020,1822,975,32.33,0,3.27,73.15,workday,0,581
4/1/2018 15:00,2954,1745,1255,34.75,0,6.06,33.87,workday,0,595
4/1/2018 16:00,5244,2542,1738,36.36,0,4.84,50.64,workday,0,952
4/1/2018 17:00,4983,2534,1490,29.14,0,5.54,56.8,workday,0,900
4/1/2018 18:00,4141,2581,1444,32.87,0,5.7,50.46,workday,0,816
4/1/2018 19:00,4434,2444,1665,40.58,0,2.95,56.34,workday,0,854
4/1/2018 20:00,1452,633,259,24.56,0,6.28,53.38,workday,0,234
4/1/2018 21:00,1260,774,313,21.62,0,5.76,58.85,workday,0,234
4/1/2018 22:00,1074,627,539,26.6,0,4.5,48,workday,0,224
4/1/2018 23:00,1259,354,778,22.58,0,7.65,53.47,workday,0,239
5/1/2018 0:00,769,690,324,25.21,0,6.38,47.39,Friday,0,178
5/1/2018 1:00,749,731,585,30.37,0,2.72,70.32,Friday,0,206
5/1/2018 2:00,564,383,547,22.55,0,3.94,72.67,Friday,0,149
5/1/2018 3:00,1520,614,517,25.33,0,3.61,67.75,Friday,0,265
5/1/2018 4:00,758,206,304,23.82,0,3.46,30,Friday,0,126
5/1/2018 5:00,1328,395,558,23.24,0,7.45,47.52,Friday,0,228
5/1/2018 6:00,1274,574,745,19.71,0,5.2,55.6,Friday,0,259
5/1/2018 7:00,854,279,265,37.77,0,9.33,35.64,Friday,0,139
5/1/2018 8:00,1013,406,212,32.04,0,7.92,40.18,Friday,0,163
5/1/2018 9:00,1044,710,359,32.8,0,7.14,44,Friday,0,211
5/1/2018 10:00,1987,1086,592,30.46,0,8.32,51.14,Friday,0,366
5/1/2018 11:00,1922,948,610,38.34,0,11.27,37.62,Friday,0,348
5/1/2018 12:00,2092,969,389,24.19,0,8.18,48.48,Friday,0,345
5/1/2018 13:00,1861,960,620,33.12,0,6.58,43.77,Friday,0,344
5/1/2018 14:00,2254,1368,691,30.03,0,8.7,44.11,Friday,0,431
5/1/2018 15:00,2173,1593,661,33.43,0,8.8,43.07,Friday,0,442
5/1/2018 16:00,1709,1333,624,33.23,0,8.26,58.13,Friday,0,366
5/1/2018 17:00,1674,1150,759,28.68,0,8.49,44.4,Friday,0,358
5/1/2018 18:00,2108,923,764,34.44,0,7.23,49.79,Friday,0,379
5/1/2018 19:00,461,281,515,37.11,0,8.09,44.08,Friday,0,125
5/1/2018 20:00,383,58,380,23.39,0,6.65,57.82,Friday,0,82
5/1/2018 21:00,719,461,537,26.48,0,6.96,68.14,Friday,0,171
5/1/2018 22:00,1219,726,319,24.06,0,4.53,66.82,Friday,0,226
5/1/2018 23:00,1053,443,223,24.97,0,5.15,58.7,Friday,0,171
6/1/2018 0:00,898,661,547,25.79,0,8.14,51.82,Saturday,0,210
6/1/2018 1:00,1221,674,297,20.98,0,6.74,47.86,Saturday,0,219
6/1/2018 2:00,821,585,341,26.37,0,5.94,66.24,Saturday,0,174
6/1/2018 3:00,578,464,319,23.96,0,5.11,51.03,Saturday,0,136
6/1/2018 4:00,1092,527,603,21.97,0,4.78,69.75,Saturday,0,222
6/1/2018 5:00,716,588,296,21.52,0,5.62,56.79,Saturday,0,160
6/1/2018 6:00,1024,541,268,22.31,0,5.37,51.78,Saturday,0,183
6/1/2018 7:00,1066,376,117,32.98,0,6.06,44.93,Saturday,0,155
6/1/2018 8:00,1187,544,541,32.93,0,4.19,35.52,Saturday,0,227
6/1/2018 9:00,902,249,378,29.13,0,7.62,47.87,Saturday,0,152
6/1/2018 10:00,1462,878,703,37.9,0,6.68,58.58,Saturday,0,304
6/1/2018 11:00,2060,1226,585,31.92,0,6.96,39.97,Saturday,0,387
6/1/2018 12:00,1761,1739,530,30.85,0,5.35,53.23,Saturday,0,403
6/1/2018 13:00,1758,1490,579,34.08,0,6.78,65.33,Saturday,0,382
6/1/2018 14:00,1922,1208,648,33.61,0,6.2,56.9,Saturday,0,377
6/1/2018 15:00,2344,1402,816,32.9,0,7.2,50.13,Saturday,0,456
6/1/2018 16:00,2436,1176,890,28.91,0,8,50.25,Saturday,0,450
6/1/2018 17:00,2141,1018,774,37.8,0,11.31,59.59,Saturday,0,393
6/1/2018 18:00,1868,898,473,28.93,0,7.37,58.72,Saturday,0,323
6/1/2018 19:00,610,852,0,40.76,0,5.32,41.92,Saturday,0,146
6/1/2018 20:00,820,648,293,22.2,0,4.21,38.76,Saturday,0,176
6/1/2018 21:00,796,378,536,21.72,0,5.51,61.5,Saturday,0,171
6/1/2018 22:00,764,294,240,29.63,0,4.13,69.5,Saturday,0,129
6/1/2018 23:00,980,386,376,21.3,0,3.02,64.92,Saturday,0,174
7/1/2018 0:00,887,613,525,29.49,0,4.3,71.79,holiday,0,202
7/1/2018 1:00,364,456,181,18.86,0,4.83,73.54,holiday,0,100
7/1/2018 2:00,682,564,312,27.71,0,4.1,44.06,holiday,0,155
7/1/2018 3:00,390,299,481,24.02,0,4.32,60.47,holiday,0,117
7/1/2018 4:00,489,677,25,25.87,0,4.79,49.32,holiday,0,119
7/1/2018 5:00,411,642,539,24.36,0,6.07,65.14,holiday,0,159
7/1/2018 6:00,1189,435,202,20.63,0,6.92,44.66,holiday,0,182
7/1/2018 7:00,1027,213,381,33.33,0,10.1,42.52,holiday,0,162
7/1/2018 8:00,732,864,359,32.46,0,7.14,61.79,holiday,0,195
7/1/2018 9:00,847,585,261,40.24,0,6.5,67.55,holiday,0,169
7/1/2018 10:00,2148,1023,861,35.89,0,9.74,56.45,holiday,0,403
7/1/2018 11:00,1891,1366,814,28.14,0,9.12,56.86,holiday,0,407
7/1/2018 12:00,2045,1338,633,24.97,0,2.92,38.17,holiday,0,401
7/1/2018 13:00,2193,879,541,30.92,0,10,57.18,holiday,0,361
7/1/2018 14:00,1945,821,713,32.3,0,4.24,66.29,holiday,0,347
7/1/2018 15:00,2636,1057,706,25.19,0,7.77,49.44,holiday,0,439
7/1/2018 16:00,1712,1415,666,31.87,0,6.82,30,holiday,0,379
7/1/2018 17:00,1995,1157,661,26.78,0,7.73,56.7,holiday,0,381
7/1/2018 18:00,1631,1236,661,28.24,0,4.88,44.86,holiday,0,352
7/1/2018 19:00,453,172,289,31.75,0,5.03,59.55,holiday,0,91
7/1/2018 20:00,809,276,439,25.51,0,3.81,54.7,holiday,0,152
7/1/2018 21:00,743,651,189,23.68,0,4.17,49.65,holiday,0,158
7/1/2018 22:00,787,418,257,20.41,0,5.05,79.65,holiday,0,146
7/1/2018 23:00,967,485,408,21.9,0,4.83,62.14,holiday,0,186
8/1/2018 0:00,852,574,470,23.34,0,6.14,66.14,workday,0,189
8/1/2018 1:00,1469,737,531,22.41,0,4.59,54.24,workday,0,273
8/1/2018 2:00,932,622,505,17.09,0,7.05,44.85,workday,0,205
8/1/2018 3:00,1091,628,362,28.93,0,5.86,57.51,workday,0,208
8/1/2018 4:00,837,509,316,24.93,0,6.68,90,workday,0,166
8/1/2018 5:00,1628,635,366,23.62,0,2.59,50.44,workday,0,262
8/1/2018 6:00,1399,718,347,24.61,0,2.87,52.44,workday,0,246
8/1/2018 7:00,4473,2518,1395,29.41,0,10.37,39.18,workday,0,838
8/1/2018 8:00,4789,2762,1284,35.53,0,9.96,49.92,workday,0,883
8/1/2018 9:00,4739,2657,1535,32.31,0,10.05,41.39,workday,0,893
8/1/2018 10:00,4776,2503,1583,34.16,0,6.62,39.63,workday,0,886
8/1/2018 11:00,3429,1741,986,28.5,0,8.85,36.17,workday,0,615
8/1/2018 12:00,3493,1691,1153,39.64,0,8.13,36.01,workday,0,633
8/1/2018 13:00,2615,1958,966,29.4,0,5.82,45.13,workday,0,553
8/1/2018 14:00,3273,1690,1128,28.54,0,5.34,50.49,workday,0,609
8/1/2018 15:00,2422,1777,1061,33.08,0,6.52,49.5,workday,0,526
8/1/2018 16:00,4203,2707,1975,28.37,0,8.51,44.23,workday,0,888
8/1/2018 17:00,4194,2790,1486,34,0,7.2,40.22,workday,0,847
8/1/2018 18:00,4861,2752,1500,35.01,0,8.09,33.31,workday,0,911
8/1/2018 19:00,4537,3038,1503,29.35,0,5.47,55.71,workday,0,907
8/1/2018 20:00,1467,505,482,18.59,0,5.07,43.72,workday,0,245
8/1/2018 21:00,1171,958,411,24.78,0,5.96,50.96,workday,0,254
8/1/2018 22:00,1581,559,240,19.02,0,3.18,59.34,workday,0,238
8/1/2018 23:00,910,813,257,22.04,0,3.71,60.47,workday,0,198
9/1/2018 0:00,532,652,444,22.85,0,4.13,70.06,workday,0,162
9/1/2018 1:00,1064,493,594,26.51,0,5.79,48.7,workday,0,215
9/1/2018 2:00,1443,787,615,28.32,0,3.8,35.28,workday,0,284
9/1/2018 3:00,929,677,595,25.73,0,5.56,57.97,workday,0,220
9/1/2018 4:00,1248,1060,157,22.19,0,4.77,60.87,workday,0,246
9/1/2018 5:00,654,620,507,27.5,0,5.51,62.54,workday,0,178
9/1/2018 6:00,1413,672,574,22.76,0,4.35,55.12,workday,0,265
9/1/2018 7:00,4624,2713,1774,33.58,0,7.58,45.79,workday,0,911
9/1/2018 8:00,4519,2554,1542,40.3,0,6.35,58.71,workday,0,861
9/1/2018 9:00,4193,2660,1452,36.8,0,2.92,45.92,workday,0,830
9/1/2018 10:00,4100,2604,1349,27.97,0,6.3,31.29,workday,0,805
9/1/2018 11:00,3224,1927,1202,32.07,0,7.65,66.76,workday,0,635
9/1/2018 12:00,2840,1890,878,31.12,0,2.58,58.29,workday,0,560
9/1/2018 13:00,2828,2005,1226,32.94,0,4.04,57.71,workday,0,605
9/1/2018 14:00,3037,1935,1015,36.58,0,6.17,53.38,workday,0,598
9/1/2018 15:00,3301,1617,1068,34.53,0,7.36,72.71,workday,0,598
9/1/2018 16:00,4855,2598,1572,32.99,0,5.3,45.41,workday,0,902
9/1/2018 17:00,4629,2887,1463,35.32,0,7.14,41.44,workday,0,897
9/1/2018 18:00,4612,2895,1721,30.09,0,7.67,54.79,workday,0,922
9/1/2018 19:00,4487,2630,1573,36.15,0,6.46,44.9,workday,0,869
9/1/2018 20:00,987,827,440,21.06,0,5.57,55.56,workday,0,225
9/1/2018 21:00,467,792,346,26.27,0,6.3,50.78,workday,0,160
9/1/2018 22:00,1249,1023,283,28.07,0,7.82,64.13,workday,0,255
9/1/2018 23:00,1081,673,224,21.68,0,2.33,47.55,workday,0,197
10/1/2018 0:00,1230,806,362,28.49,0,4.92,66.54,workday,0,239
10/1/2018 1:00,1365,1017,316,24.84,0,8.67,48.75,workday,0,269
10/1/2018 2:00,1154,661,686,24.39,0,6.09,61.09,workday,0,250
10/1/2018 3:00,1371,934,391,25.44,0,3.81,62.24,workday,0,269
10/1/2018 4:00,1739,920,285,25.41,0,7.02,78.82,workday,0,294
10/1/2018 5:00,842,731,498,28.78,0,3.52,54.89,workday,0,207
10/1/2018 6:00,1090,573,565,23.62,0,6.64,60.56,workday,0,222
10/1/2018 7:00,4608,2684,1465,25.23,0,6.68,65.3,workday,0,875
10/1/2018 8:00,4480,2548,1712,30.29,0,3.69,39.88,workday,0,874
10/1/2018 9:00,4723,2510,1437,35.29,0,4.42,50.73,workday,0,867
10/1/2018 10:00,4892,2860,1679,26.82,0,10.34,46.64,workday,0,943
10/1/2018 11:00,3342,1606,1017,30.96,0,6.51,34.97,workday,0,596
10/1/2018 12:00,3568,2103,1137,30.91,0,6.89,30,workday,0,680
10/1/2018 13:00,3062,1910,1038,31.08,0,10.7,56.96,workday,0,601
10/1/2018 14:00,2791,1638,1377,36.51,0,4.79,47.31,workday,0,580
10/1/2018 15:00,2824,2009,726,42.29,0,7.03,50.59,workday,0,555
10/1/2018 16:00,4343,2677,1492,31.9,0,6.71,51.98,workday,0,851
10/1/2018 17:00,4269,2887,1627,29.71,0,6.93,44.53,workday,0,878
10/1/2018 18:00,4336,2573,1371,29.83,0,7.21,42.87,workday,0,828
10/1/2018 19:00,4167,2486,1507,30.98,0,2,65.04,workday,0,816
10/1/2018 20:00,2120,610,352,27.27,0,2,72.46,workday,0,308
10/1/2018 21:00,1033,810,228,22.97,0,2.89,56.29,workday,0,207
10/1/2018 22:00,897,939,459,21.67,0,7.63,48.89,workday,0,229
10/1/2018 23:00,1251,897,425,26.81,0,6.08,72.72,workday,0,257
11/1/2018 0:00,842,818,504,20.61,0,5.73,54.75,workday,0,216
11/1/2018 1:00,744,781,517,20.33,0,4.64,67.13,workday,0,204
11/1/2018 2:00,1408,887,481,22.88,0,5.67,67.11,workday,0,277
11/1/2018 3:00,1499,520,652,22.92,0,3.38,71.59,workday,0,267
11/1/2018 4:00,633,891,276,25.85,0,4.54,65.93,workday,0,180
11/1/2018 5:00,1573,864,337,24.98,0,6.39,47.49,workday,0,277
11/1/2018 6:00,1118,630,529,23.45,0,6.57,54.77,workday,0,227
11/1/2018 7:00,4077,2653,1647,29.18,0,3.89,35.92,workday,0,837
11/1/2018 8:00,3928,2441,1755,34.42,0,10.51,37.2,workday,0,812
11/1/2018 9:00,3932,2506,1821,23.67,0,7.42,66.96,workday,0,825
11/1/2018 10:00,4611,2957,1456,31.61,0,7.8,44.55,workday,0,902
11/1/2018 11:00,2579,1819,1116,31.85,0,7.23,61.03,workday,0,551
11/1/2018 12:00,2504,1800,924,32.6,0,6.89,46.36,workday,0,522
11/1/2018 13:00,3019,2002,1008,33.23,0,4.3,32.9,workday,0,602
11/1/2018 14:00,3353,1753,1185,34.97,0,6.63,51.71,workday,0,629
11/1/2018 15:00,3259,1927,1083,32.07,0,5.92,53.48,workday,0,626
11/1/2018 16:00,5027,2743,1685,28.89,0,5.04,51.96,workday,0,945
11/1/2018 17:00,4060,2846,1727,33.63,0,9.06,32.97,workday,0,863
11/1/2018 18:00,4381,2951,1427,33.89,0,8.97,52.56,workday,0,875
11/1/2018 19:00,4213,2779,1626,38.66,0,3.32,60.14,workday,0,861
11/1/2018 20:00,1038,474,596,20.16,0,5.04,53.75,workday,0,210
11/1/2018 21:00,727,808,293,25.55,0,5.28,52.74,workday,0,182
11/1/2018 22:00,1280,694,667,21.73,0,2.89,53.88,workday,0,264
11/1/2018 23:00,1618,685,594,21.23,0,3.54,46.48,workday,0,289
12/1/2018 0:00,342,512,274,27.16,0,8.95,50.51,Friday,0,112
12/1/2018 1:00,286,450,489,25.48,0,3.71,61.85,Friday,0,122
12/1/2018 2:00,954,646,150,26.1,0,5.18,54.24,Friday,0,175
12/1/2018 3:00,630,515,367,31.68,0,6.72,59.04,Friday,0,151
12/1/2018 4:00,1082,547,230,21.89,0,7.66,59.65,Friday,0,185
12/1/2018 5:00,744,403,204,22.12,0,6.06,78.12,Friday,0,135
12/1/2018 6:00,641,647,322,22.31,0,6.46,66.32,Friday,0,161
12/1/2018 7:00,1059,481,302,34.49,0,5.55,34.3,Friday,0,184
12/1/2018 8:00,348,690,373,31.01,0,8.24,49.26,Friday,0,141
12/1/2018 9:00,938,723,570,32.71,0,7.76,36.65,Friday,0,223
12/1/2018 10:00,1764,1483,889,34.44,0,9.16,55.6,Friday,0,413
12/1/2018 11:00,1875,981,742,35.34,0,6.86,54.59,Friday,0,359
12/1/2018 12:00,2339,948,512,25.36,0,7.42,54.3,Friday,0,379
12/1/2018 13:00,2175,1227,828,33.09,0,4.84,37.23,Friday,0,423
12/1/2018 14:00,2087,1273,724,36.21,0,8.36,49.6,Friday,0,408
12/1/2018 15:00,2011,1331,497,32.11,0,8.88,50.3,Friday,0,383
12/1/2018 16:00,1986,1111,625,29.94,0,6.08,50.96,Friday,0,372
12/1/2018 17:00,2187,1363,817,30.26,0,7.44,46.91,Friday,0,436
12/1/2018 18:00,2243,1255,485,30.09,0,5.21,62.56,Friday,0,398
12/1/2018 19:00,825,628,337,31.25,0,9.89,45.6,Friday,0,179
12/1/2018 20:00,1167,601,329,24.59,0,2.77,70.32,Friday,0,209
12/1/2018 21:00,661,472,468,24.8,0,5.12,68.9,Friday,0,160
12/1/2018 22:00,808,700,51,27.2,0,7.11,54.83,Friday,0,155
12/1/2018 23:00,651,217,0,30.9,0,4.33,56.37,Friday,0,86
13/1/2018 00:00,351,507,533,28.36,0,4.22,75.8,Saturday,0,139
13/1/2018 01:00,419,544,281,22.74,0,2.98,57.18,Saturday,0,124
13/1/2018 02:00,914,495,213,21.24,0,3.85,49.96,Saturday,0,162
13/1/2018 03:00,227,653,468,23.9,0,7.33,62.34,Saturday,0,134
13/1/2018 04:00,890,550,111,21,0,4.68,69.84,Saturday,0,155
13/1/2018 05:00,749,645,163,23.85,0,3.32,66.75,Saturday,0,155
13/1/2018 06:00,866,969,347,25.15,0,5.74,61.66,Saturday,0,218
13/1/2018 07:00,561,1097,370,33.16,0,5.72,74.55,Saturday,0,202
13/1/2018 08:00,653,519,59,29.88,0,5.89,43.77,Saturday,0,123
13/1/2018 09:00,653,714,129,29.45,0,9.84,61.89,Saturday,0,149
13/1/2018 10:00,1575,1388,1029,29.72,0,7.94,41.68,Saturday,0,399
13/1/2018 11:00,2165,1553,527,29.79,0,7.41,56.33,Saturday,0,424
13/1/2018 12:00,2139,1425,623,25.94,0,10.59,65.48,Saturday,0,418
13/1/2018 13:00,1714,1178,752,29.55,0,7.57,46.12,Saturday,0,364
13/1/2018 14:00,1931,1241,512,33.34,0,11.02,56.59,Saturday,0,368
13/1/2018 15:00,2089,1351,741,31.29,0,4.24,42.02,Saturday,0,418
13/1/2018 16:00,1766,877,714,29.08,0,10.59,49.67,Saturday,0,335
13/1/2018 17:00,1828,1523,912,29.93,0,6.97,52.24,Saturday,0,426
13/1/2018 18:00,1439,1147,586,36.75,0,5.94,75.27,Saturday,0,317
13/1/2018 19:00,543,506,196,30.04,0,8.36,60.44,Saturday,0,124
13/1/2018 20:00,625,336,514,29.54,0,4.46,65.84,Saturday,0,147
13/1/2018 21:00,840,527,504,25.77,0,6.23,71.09,Saturday,0,187
13/1/2018 22:00,805,603,206,25.52,0,6.75,70.67,Saturday,0,161
13/1/2018 23:00,751,564,345,28.15,0,4.75,66.49,Saturday,0,166
14/1/2018 00:00,1423,934,411,24.44,0,3.77,72.07,workday,0,276
14/1/2018 01:00,1524,555,525,25.11,0,5.04,56.07,workday,0,260
14/1/2018 02:00,979,579,574,27.84,0,5.07,61.91,workday,0,213
14/1/2018 03:00,530,852,449,19.92,0,5.97,67.46,workday,0,183
14/1/2018 04:00,1250,1043,259,30.49,0,5.33,56.92,workday,0,255
14/1/2018 05:00,846,941,388,24.75,0,4.86,75.77,workday,0,217
14/1/2018 06:00,1563,851,469,24.84,0,5.28,66.08,workday,0,288
14/1/2018 07:00,4437,2649,1872,30.21,0,9.15,51.94,workday,0,895
14/1/2018 08:00,4316,2908,1436,27.89,0,5.6,51.33,workday,0,866
14/1/2018 09:00,4232,2736,1552,36.78,0,5.88,34.77,workday,0,852
14/1/2018 10:00,4788,2644,1497,33.51,0,6.87,65.66,workday,0,892
14/1/2018 11:00,2618,2267,827,29.78,0,4.1,68.81,workday,0,571
14/1/2018 12:00,3934,1934,1117,23.2,0,6,54.4,workday,0,698
14/1/2018 13:00,2547,1909,817,27.92,0,7.49,57.08,workday,0,527
14/1/2018 14:00,2950,2019,833,29.74,0,8.74,37.2,workday,0,580
14/1/2018 15:00,3196,1727,1134,34.6,0,10.69,49.01,workday,0,605
14/1/2018 16:00,4097,2965,1679,27.72,0,5.62,34.74,workday,0,874
14/1/2018 17:00,4247,2544,1765,31.82,0,6.52,52.43,workday,0,855
14/1/2018 18:00,4371,2531,1653,33.41,0,9.89,37.48,workday,0,855
14/1/2018 19:00,4693,2588,1789,31.67,0,7.69,61.17,workday,0,907
14/1/2018 20:00,1199,902,556,25.37,0,5.67,65.7,workday,0,265
14/1/2018 21:00,802,951,573,25.93,0,5.29,73.29,workday,0,232
14/1/2018 22:00,1300,237,455,26.13,0,7.16,59.1,workday,0,199
14/1/2018 23:00,927,446,396,21.97,0,4.94,78.01,workday,0,176
15/1/2018 00:00,546,699,583,19.71,0,3.98,61.28,workday,0,182
15/1/2018 01:00,1364,954,372,26.52,0,4.33,53.47,workday,0,269
15/1/2018 02:00,1335,502,128,18.33,0,2,55.48,workday,0,196
15/1/2018 03:00,866,572,303,19.25,0,6.18,67.6,workday,0,174
15/1/2018 04:00,1568,689,741,25.28,0,4.93,50.33,workday,0,299
15/1/2018 05:00,1657,518,573,23.99,0,7.26,48.42,workday,0,274
15/1/2018 06:00,1514,648,422,26.63,0,5.04,57.79,workday,0,258
15/1/2018 07:00,4302,3176,1817,32.83,0,6.51,30,workday,0,929
15/1/2018 08:00,4412,3012,1508,29.27,0,6.44,39.98,workday,0,893
15/1/2018 09:00,4785,2751,1561,39.19,0,5.86,56.41,workday,0,909
15/1/2018 10:00,4194,2583,1666,34.29,0,8.85,63.99,workday,0,844
15/1/2018 11:00,3020,1733,1268,32.24,0,8.4,43.53,workday,0,602
15/1/2018 12:00,3038,1800,969,33.57,0,8.27,58.95,workday,0,580
15/1/2018 13:00,3088,1918,1072,36.2,0,9.63,44.65,workday,0,607
15/1/2018 14:00,3176,1667,887,32.79,0,5.62,70.75,workday,0,573
15/1/2018 15:00,2922,1885,1204,38.94,0,5.7,51.98,workday,0,601
15/1/2018 16:00,5170,2828,1270,30.06,0,7.85,46.8,workday,0,926
15/1/2018 17:00,4851,2783,1471,34.09,0,6.95,44.26,workday,0,910
15/1/2018 18:00,4747,2784,1502,40.57,0,7.87,67.28,workday,0,903
15/1/2018 19:00,4536,2520,1545,32.15,0,8.23,51.2,workday,0,860
15/1/2018 20:00,808,805,475,20.93,0,2.5,57.43,workday,0,208
15/1/2018 21:00,1540,920,321,25.2,0,4.28,66.47,workday,0,278
15/1/2018 22:00,1315,804,300,28.72,0,2.8,47.74,workday,0,241
15/1/2018 23:00,1472,656,323,24.67,0,7.53,70.47,workday,0,245
